source1_entity_id	candidate_entity_ids
S1-209962563	S2-145910008,S2-152308126,S2-189975257,S2-192982284,S2-265951472,S2-273677150,S2-296564551,S2-338958401,S2-361276601,S2-532194186,S2-575682484,S2-57917699,S2-630321430,S2-808715434,S2-831757528,S2-84502053,S2-866580995,S2-895418771,S2-895797947,S2-914507551,S2-925862598,S2-977796762,S2-994018233,S2-271475358,S2-45495534,S2-616226970,S2-941996642,S2-412195376,S2-595665289,S2-620419239,S2-798702330,S2-913413984,S2-106474429,S2-112975142,S2-11609800,S2-119063659,S2-126315980,S2-12827529,S2-146263154,S2-146359706
S1-275228042	S2-353473370,S2-182529122,S2-845486018,S2-105845989,S2-116189378,S2-130887373,S2-134392248,S2-136260880,S2-145204119,S2-180441936,S2-195109492,S2-218203548,S2-220686156,S2-242367010,S2-264819702,S2-294062437,S2-296969450,S2-307857044,S2-311898669,S2-338141614,S2-340239310,S2-362262700,S2-367076099,S2-372772519,S2-39821301,S2-398456093,S2-412033502,S2-422600541,S2-459656288,S2-459767841,S2-483326033,S2-502295672,S2-503378605,S2-505029475,S2-50544513,S2-561720285,S2-564433190,S2-567327667,S2-571151973,S2-585698283
S1-98065022	S2-563493524,S2-923176344,S2-561238195,S2-644372027,S2-403791727,S2-416264354,S2-110331304,S2-11459613,S2-155350727,S2-166629328,S2-167986169,S2-195899758,S2-201899514,S2-229702355,S2-24330465,S2-262878034,S2-268136836,S2-312458258,S2-350163162,S2-375497942,S2-403863397,S2-424459800,S2-441770496,S2-449406079,S2-524676747,S2-5327132,S2-543940578,S2-590130894,S2-59463358,S2-61436897,S2-672381387,S2-71571042,S2-733030529,S2-761989439,S2-767390046,S2-787337411,S2-804771937,S2-804914400,S2-850383126,S2-86251091
S1-752971281	S2-142521568,S2-35191964,S2-364936416,S2-426113074,S2-551616319,S2-573732703,S2-72841314,S2-950857461,S2-993394296,S2-107111824,S2-113907407,S2-123633221,S2-133292215,S2-15501444,S2-186016865,S2-2208097,S2-220907837,S2-226819198,S2-228779604,S2-229315248,S2-237660677,S2-247552236,S2-254788701,S2-263273654,S2-266340710,S2-271080754,S2-271739874,S2-278537000,S2-28767414,S2-318303423,S2-341695688,S2-362065845,S2-407788306,S2-418380949,S2-43773032,S2-438753836,S2-461563520,S2-471135532,S2-48721163,S2-499948886
S1-431241109	S2-737724720,S2-116505976,S2-119607177,S2-120498114,S2-15148623,S2-191866478,S2-259169216,S2-268498482,S2-282013704,S2-328218174,S2-334354664,S2-405822096,S2-441367107,S2-642855647,S2-732405607,S2-73748059,S2-791073365,S2-791990398,S2-814052487,S2-828625554,S2-934467273,S2-967373031,S2-268968548,S2-360308013,S2-529387663,S2-532711023,S2-598701556,S2-649406556,S2-662673311,S2-996114505,S2-297150010,S2-154479629,S2-247558193,S2-285603840,S2-386386357,S2-404466941,S2-422534402,S2-459633919,S2-764266080,S2-787189547
S1-131053132	S2-100901770,S2-104901542,S2-1240778,S2-12691971,S2-199920961,S2-206038488,S2-235715861,S2-241766504,S2-242907777,S2-248795010,S2-250985662,S2-27249460,S2-277697710,S2-332592408,S2-372667013,S2-372883889,S2-436433024,S2-444720240,S2-45083710,S2-476661731,S2-488349091,S2-498215317,S2-513258256,S2-543869570,S2-550704522,S2-551749306,S2-560549562,S2-576544214,S2-61942671,S2-645001222,S2-678390281,S2-685859261,S2-708328011,S2-741639927,S2-744519779,S2-745158840,S2-771879732,S2-792941939,S2-812007549,S2-824484345
S1-114279394	S2-114233191,S2-110358042,S2-125301970,S2-143999439,S2-184840920,S2-19818593,S2-199563023,S2-201392485,S2-209305476,S2-282978237,S2-334135228,S2-337900694,S2-421518911,S2-423368397,S2-439872728,S2-457718870,S2-477226287,S2-543811262,S2-558870956,S2-730288777,S2-736654053,S2-741554756,S2-763345190,S2-78516139,S2-821708358,S2-834479083,S2-857940402,S2-906291206,S2-921487107,S2-100966367,S2-101030307,S2-102677,S2-102835643,S2-103397384,S2-103979213,S2-105845989,S2-106413714,S2-107369086,S2-107929873,S2-111647224
S1-646968667	S2-294638554,S2-57046353,S2-878122566,S2-966749008,S2-114971268,S2-124024723,S2-127340374,S2-147509105,S2-165271705,S2-165350708,S2-173394919,S2-180447643,S2-185537657,S2-18797984,S2-205288146,S2-208651496,S2-250090156,S2-267223916,S2-274109622,S2-277444929,S2-282834824,S2-288895558,S2-296830281,S2-300373097,S2-300957446,S2-313048014,S2-319771268,S2-330974580,S2-333300862,S2-370549501,S2-434043362,S2-48289976,S2-504845030,S2-508443778,S2-513452847,S2-527665947,S2-528320338,S2-540664307,S2-57560168,S2-583442963
S1-374959431	S2-100648957,S2-126904244,S2-128076983,S2-136019650,S2-155633699,S2-174388500,S2-18027888,S2-210799457,S2-259818580,S2-295781156,S2-302419463,S2-34873792,S2-35086639,S2-370932433,S2-399870699,S2-406854790,S2-41310495,S2-413828238,S2-415774936,S2-479720193,S2-494756875,S2-544399933,S2-576926084,S2-580728490,S2-59129159,S2-645038825,S2-69910049,S2-716107739,S2-758210318,S2-760365495,S2-781500077,S2-790701769,S2-801809740,S2-809978004,S2-835775099,S2-845851602,S2-910131574,S2-915520931,S2-958051593,S2-967544760
S1-971250306	S2-142537195,S2-249701273,S2-264750243,S2-581330528,S2-102286733,S2-106817274,S2-110236539,S2-114805384,S2-117632192,S2-11851443,S2-12953898,S2-132197171,S2-132555754,S2-134358987,S2-135712954,S2-156408698,S2-156460390,S2-17298657,S2-174548948,S2-177141734,S2-182921717,S2-184993338,S2-189142927,S2-191314858,S2-193196105,S2-198938800,S2-200135066,S2-234510949,S2-239963043,S2-246466150,S2-246768328,S2-247658857,S2-253310937,S2-261180002,S2-274316857,S2-278626875,S2-27893296,S2-282704171,S2-287605788,S2-303726261
S1-19121821	S2-121611732,S2-139182951,S2-159965255,S2-222005991,S2-279747767,S2-304260237,S2-340153823,S2-340825792,S2-387009667,S2-391270161,S2-40363631,S2-480009101,S2-613496413,S2-613634098,S2-629499045,S2-693884068,S2-814844590,S2-85829243,S2-876824000,S2-924058834,S2-924470584,S2-964255174,S2-15970945,S2-244886524,S2-474177475,S2-515530098,S2-740964391,S2-101030307,S2-102773684,S2-134708169,S2-174396474,S2-184840920,S2-196446855,S2-200895915,S2-206082608,S2-28079880,S2-297534555,S2-299611907,S2-314926049,S2-338166538
S1-850983521	S2-675077467,S2-813046015,S2-126119010,S2-129818134,S2-146182742,S2-219400256,S2-222273464,S2-233994357,S2-254872504,S2-275379289,S2-286982976,S2-290775709,S2-299980209,S2-323943101,S2-350758158,S2-375543235,S2-383733509,S2-38470677,S2-386388102,S2-436876789,S2-454437738,S2-470242377,S2-48253661,S2-503689621,S2-524826984,S2-529698103,S2-552693272,S2-553590321,S2-621012621,S2-674420371,S2-719483884,S2-788836572,S2-855026830,S2-860318473,S2-885632745,S2-896035765,S2-944742689,S2-953579753,S2-95768790,S2-979219719
S1-732585910	S2-263062006,S2-42822838,S2-732218701,S2-157245246,S2-269867174,S2-346171796,S2-713274075,S2-227887567,S2-281788940,S2-350683874,S2-367987690,S2-505093473,S2-523379739,S2-637434518,S2-778285699,S2-780232653,S2-806795229,S2-816118120,S2-892178595,S2-933965005,S2-299325554,S2-489196749,S2-144636346,S2-145223494,S2-212515881,S2-261040245,S2-319442504,S2-401492041,S2-422398678,S2-445637459,S2-458037916,S2-560212442,S2-7094860,S2-770823485,S2-774119543,S2-83815437,S2-892174150,S2-92915929,S2-984618079,S2-103972023
S1-981346708	S2-277379643,S2-311912341,S2-936656303,S2-136305349,S2-136465789,S2-187130654,S2-244546798,S2-257438195,S2-303726261,S2-329880992,S2-372857983,S2-384743598,S2-520527138,S2-52106123,S2-526814787,S2-569860965,S2-574676194,S2-605902517,S2-685184615,S2-698662232,S2-725621051,S2-78628977,S2-90154865,S2-910088949,S2-911423239,S2-9214690,S2-990871318,S2-996245861,S2-997025264,S2-123720543,S2-127333365,S2-181199933,S2-185878279,S2-20367392,S2-268656082,S2-275634125,S2-311814169,S2-405328308,S2-425791839,S2-436783714
S1-904996225	S2-835122913,S2-464158153,S2-129035403,S2-167351345,S2-197514971,S2-232036945,S2-256814361,S2-34680342,S2-384999014,S2-396551836,S2-623935557,S2-700094374,S2-726340703,S2-157404029,S2-235586406,S2-257597643,S2-280829962,S2-311801112,S2-350639903,S2-384829851,S2-417333492,S2-495548955,S2-541570442,S2-624565374,S2-624884316,S2-63044075,S2-653459371,S2-682109957,S2-717205181,S2-746452946,S2-857753362,S2-902447208,S2-923513744,S2-992312056,S2-102713949,S2-108266910,S2-109496510,S2-10950521,S2-109512442,S2-109730183
S1-431387492	S2-729718584,S2-125034015,S2-126861995,S2-13440422,S2-152186399,S2-154876508,S2-19297940,S2-197251777,S2-248782105,S2-25115719,S2-255808984,S2-264776657,S2-269084113,S2-28021649,S2-316331777,S2-386702363,S2-392313075,S2-412196838,S2-416243900,S2-505166418,S2-506656278,S2-515416055,S2-525587203,S2-527150782,S2-550136811,S2-55800500,S2-579566857,S2-600108525,S2-621802942,S2-625899005,S2-638282892,S2-660059542,S2-685830084,S2-711919843,S2-716588163,S2-774632221,S2-776958887,S2-818483736,S2-841559996,S2-884393475
S1-779180246	S2-203806837,S2-340617159,S2-560702438,S2-875713213,S2-420745505,S2-686475305,S2-402511279,S2-173171433,S2-805808363,S2-122449763,S2-185614004,S2-195219793,S2-243915375,S2-290530216,S2-326876405,S2-445283159,S2-476751021,S2-642135948,S2-658686334,S2-667295720,S2-674286686,S2-679261720,S2-706213529,S2-71161222,S2-74052072,S2-747801987,S2-803825075,S2-822383608,S2-856941269,S2-87145096,S2-885218742,S2-156967808,S2-284568008,S2-344620239,S2-42658359,S2-455209026,S2-512250778,S2-540591986,S2-727409714,S2-730319195
S1-561314507	S2-215170190,S2-367294125,S2-369558242,S2-476083868,S2-509562990,S2-545202243,S2-573307988,S2-851158280,S2-873006554,S2-97092423,S2-974193110,S2-364902100,S2-460684696,S2-723986550,S2-100090803,S2-106916619,S2-117325459,S2-120549229,S2-13556886,S2-143358506,S2-146288242,S2-151322374,S2-152690112,S2-153191170,S2-159064454,S2-165828114,S2-168390561,S2-173774743,S2-177959947,S2-194535034,S2-197696225,S2-207490927,S2-220587965,S2-22257325,S2-225495149,S2-226233787,S2-230625410,S2-246869552,S2-253266360,S2-253792975
S1-88592935	S2-346192346,S2-672799577,S2-933085923,S2-747984507,S2-786953011,S2-738527890,S2-103979213,S2-124767708,S2-146361694,S2-169764743,S2-174278936,S2-189937493,S2-211672107,S2-250378753,S2-290666292,S2-293312486,S2-315776397,S2-344355411,S2-410329713,S2-462357184,S2-471404752,S2-474346550,S2-478744721,S2-495549966,S2-517566405,S2-51977302,S2-52703680,S2-540580165,S2-546281071,S2-554316628,S2-563517787,S2-573643650,S2-597272422,S2-629449423,S2-648373570,S2-666037560,S2-669591644,S2-699391872,S2-714244170,S2-736492107
S1-310017139	S2-271739874,S2-499948886,S2-709708746,S2-107111824,S2-113907407,S2-123633221,S2-133292215,S2-142521568,S2-15501444,S2-186016865,S2-2208097,S2-220907837,S2-226819198,S2-228779604,S2-229315248,S2-237660677,S2-247552236,S2-254788701,S2-263273654,S2-266340710,S2-271080754,S2-278537000,S2-28767414,S2-318303423,S2-341695688,S2-35191964,S2-362065845,S2-364936416,S2-407788306,S2-418380949,S2-426113074,S2-43773032,S2-438753836,S2-461563520,S2-471135532,S2-48721163,S2-551616319,S2-567630676,S2-573732703,S2-58214219
S1-90032658	S2-116894160,S2-264927097,S2-278899754,S2-293675262,S2-396092633,S2-414750116,S2-487755645,S2-52271027,S2-646977611,S2-659140555,S2-663191944,S2-67505679,S2-775372498,S2-808710396,S2-837376746,S2-928348681,S2-50055782,S2-132780702,S2-249313801,S2-332036682,S2-575124666,S2-702949564,S2-221471302,S2-242194185,S2-448598544,S2-510842734,S2-76917246,S2-839228491,S2-962688252,S2-161174102,S2-303234792,S2-46715599,S2-606845571,S2-772010362,S2-811695384,S2-912956777,S2-119620011,S2-12146927,S2-129093659,S2-13208375
S1-529182833	S2-13208375,S2-23010857,S2-285714275,S2-32190143,S2-378054793,S2-410966569,S2-412005346,S2-445965866,S2-498520215,S2-59463358,S2-604259050,S2-608231554,S2-674589988,S2-754631478,S2-756854940,S2-794319658,S2-80220016,S2-805903126,S2-864103770,S2-139514918,S2-266763301,S2-268136836,S2-348537616,S2-382720781,S2-444900570,S2-53736323,S2-555746143,S2-593112650,S2-611686904,S2-675472707,S2-734833318,S2-762445251,S2-804869547,S2-839531876,S2-840459654,S2-987890216,S2-183683146,S2-218444802,S2-295564788,S2-526479001
S1-726860670	S2-420667558,S2-835358320,S2-90861332,S2-248578795,S2-325866948,S2-540475101,S2-556334410,S2-558588522,S2-816942970,S2-857940402,S2-894229317,S2-924843935,S2-96541745,S2-100627640,S2-101720861,S2-102677,S2-103397384,S2-107172479,S2-107929873,S2-108055972,S2-113775999,S2-11615539,S2-12407936,S2-126429420,S2-129436480,S2-129474646,S2-131100893,S2-131923016,S2-134791364,S2-135225672,S2-141789543,S2-142962200,S2-143977672,S2-144066810,S2-145325301,S2-147260243,S2-147432492,S2-148116189,S2-151628472,S2-154690269
S1-349027619	S2-464477099,S2-176438515,S2-683055877,S2-923595204,S2-101808449,S2-103934090,S2-105041837,S2-106581817,S2-111216682,S2-121212035,S2-121922395,S2-122570602,S2-123809013,S2-124708833,S2-126182240,S2-127922980,S2-129570837,S2-138086675,S2-138798009,S2-141843280,S2-14391913,S2-145521404,S2-146057071,S2-149909781,S2-154061412,S2-154492307,S2-158363027,S2-161578601,S2-165306983,S2-165450569,S2-16553343,S2-16606029,S2-166312284,S2-173496176,S2-175861248,S2-176968531,S2-180148157,S2-182107691,S2-188676591,S2-190178601
S1-328371553	S2-683581288,S2-156357253,S2-304826655,S2-446464109,S2-522377481,S2-52618405,S2-737081388,S2-102950909,S2-108259617,S2-120060080,S2-131551315,S2-157086200,S2-174251713,S2-255028006,S2-260401846,S2-260948764,S2-270250656,S2-30007808,S2-304180445,S2-433479960,S2-442639145,S2-442829552,S2-445994325,S2-449440448,S2-487803790,S2-5073918,S2-527422854,S2-580016157,S2-586392191,S2-633258084,S2-653605374,S2-676667222,S2-726681224,S2-74019245,S2-747396458,S2-777184613,S2-781524374,S2-799289955,S2-808912064,S2-810222982
S1-295805789	S2-108616532,S2-515408980,S2-648770543,S2-718171178,S2-720490901,S2-824470330,S2-876471185,S2-97857545,S2-853563408,S2-119054309,S2-14703848,S2-152056988,S2-152110557,S2-177271859,S2-220596390,S2-225826534,S2-258368560,S2-277415629,S2-480871187,S2-495084719,S2-804767126,S2-934305669,S2-100842773,S2-101177744,S2-102416813,S2-102668134,S2-109862055,S2-112685256,S2-11543447,S2-11971993,S2-121587258,S2-122341199,S2-12407936,S2-124642170,S2-12611301,S2-129253587,S2-131636708,S2-133231514,S2-133443330,S2-133984853
S1-72073780	S2-312119982,S2-314529907,S2-36729907,S2-439311261,S2-711487058,S2-908060403,S2-145773778,S2-156240517,S2-264220874,S2-414480540,S2-7695059,S2-169943330,S2-179342366,S2-217827193,S2-229976047,S2-263029371,S2-348150760,S2-350583491,S2-358640198,S2-388362166,S2-400230753,S2-402023314,S2-41686968,S2-430490738,S2-463813708,S2-538428162,S2-558928253,S2-593827285,S2-646164866,S2-678442717,S2-679757669,S2-685390436,S2-784237344,S2-792912193,S2-813396578,S2-825707760,S2-838286214,S2-841776003,S2-877285329,S2-878734791
S1-205103751	S2-42445297,S2-995335581,S2-107569041,S2-113163500,S2-121600861,S2-126411084,S2-133397451,S2-147620702,S2-149945543,S2-170548497,S2-172622109,S2-175456325,S2-180292031,S2-202434604,S2-212370970,S2-21551751,S2-217441407,S2-221543245,S2-234238441,S2-242220369,S2-284439219,S2-337900694,S2-345313911,S2-362105495,S2-362114184,S2-363943539,S2-367370263,S2-371824081,S2-41644685,S2-417391901,S2-453771647,S2-4599432,S2-466580473,S2-472761225,S2-503956565,S2-507246758,S2-50729650,S2-508793354,S2-510778080,S2-515937605
S1-148265622	S2-169770386,S2-209700998,S2-233248001,S2-372867707,S2-537295588,S2-107172479,S2-10881057,S2-108900878,S2-113366716,S2-117080450,S2-117680822,S2-126969084,S2-134880053,S2-138211842,S2-143115589,S2-144395531,S2-147597950,S2-147970318,S2-151615034,S2-15326120,S2-154404949,S2-159004257,S2-16285602,S2-172207378,S2-182529912,S2-188887388,S2-19037906,S2-191186951,S2-19456237,S2-199026847,S2-200547911,S2-207387614,S2-208984116,S2-218205773,S2-22035153,S2-225647390,S2-227612893,S2-228670372,S2-238398944,S2-238566883
S1-464105135	S2-100601479,S2-103979213,S2-108103764,S2-111061237,S2-113588646,S2-115308138,S2-116787993,S2-118586444,S2-118997643,S2-122325748,S2-124767708,S2-126080953,S2-129830934,S2-133129336,S2-136969294,S2-138900880,S2-140097767,S2-143043238,S2-143115589,S2-146361694,S2-146516261,S2-150648688,S2-150806063,S2-151088585,S2-152096273,S2-153673755,S2-155894024,S2-168954245,S2-169764743,S2-174278936,S2-180319104,S2-189937493,S2-190551533,S2-193208581,S2-198179625,S2-203496708,S2-205172165,S2-205518186,S2-206953803,S2-208125316
S1-763496609	S2-114657503,S2-199635728,S2-317532419,S2-379382395,S2-422534402,S2-43498869,S2-520378303,S2-564177352,S2-623639058,S2-693931344,S2-735547873,S2-747478411,S2-835993781,S2-840990980,S2-865029092,S2-884607777,S2-894384835,S2-155473968,S2-445076674,S2-198672108,S2-584977605,S2-6889820,S2-784395175,S2-134434670,S2-381773206,S2-794711875,S2-915229145,S2-922274635,S2-963533527,S2-12779077,S2-136893078,S2-140943290,S2-164646602,S2-166422121,S2-168185439,S2-169730225,S2-18394219,S2-18879382,S2-190692311,S2-229543188
S1-823731657	S2-123203308,S2-152677061,S2-194684055,S2-215681717,S2-35283649,S2-361830662,S2-365786634,S2-394253140,S2-395425974,S2-395489902,S2-505166418,S2-512977364,S2-515189936,S2-517415184,S2-532348010,S2-562473367,S2-591448531,S2-592164284,S2-608671267,S2-685818927,S2-719544005,S2-742088882,S2-748555281,S2-75173721,S2-76271560,S2-775863449,S2-77964233,S2-813569572,S2-813862982,S2-88381366,S2-950705478,S2-988417294
S1-250530040	S2-783048431,S2-918156875,S2-17006710,S2-354696282,S2-643791791,S2-104164963,S2-104273864,S2-105463326,S2-107283812,S2-107690513,S2-156812288,S2-160850131,S2-162284321,S2-178499618,S2-189723704,S2-205807234,S2-236415025,S2-23988136,S2-247904240,S2-248796480,S2-26564516,S2-316571302,S2-323013397,S2-326143558,S2-33244838,S2-332493978,S2-360585628,S2-368183185,S2-368811315,S2-410555462,S2-435862866,S2-441341822,S2-442147451,S2-470204530,S2-498472092,S2-508855516,S2-519967157,S2-56133264,S2-599910283,S2-600485958
S1-740041904	S2-523715903,S2-844348639,S2-196314395,S2-406202669,S2-418612401,S2-12305067,S2-154037334,S2-242648115,S2-342983489,S2-364836333,S2-396593187,S2-403157826,S2-420688149,S2-461920484,S2-479907313,S2-488651713,S2-519702183,S2-558588522,S2-600588678,S2-613711435,S2-662142656,S2-684075085,S2-708006755,S2-748096290,S2-752095280,S2-798482339,S2-84169767,S2-859442269,S2-860276435,S2-882926023,S2-924599001,S2-924929045,S2-938746096,S2-954699458,S2-105769043,S2-11509313,S2-118962579,S2-124169707,S2-129281438,S2-144638525
S1-38345711	S2-362555190,S2-369817284,S2-102072426,S2-132986379,S2-141913343,S2-147139591,S2-150965879,S2-158716035,S2-171161046,S2-179104223,S2-206083167,S2-206794664,S2-217908075,S2-287350450,S2-288489447,S2-302080693,S2-325162634,S2-325340520,S2-325620293,S2-331989793,S2-344669624,S2-362882330,S2-365476800,S2-368462066,S2-379827618,S2-408293188,S2-411112885,S2-414716513,S2-423429285,S2-427449026,S2-446776245,S2-446792539,S2-454272837,S2-465229230,S2-498488337,S2-512690883,S2-5405243,S2-545940068,S2-56744275,S2-576774941
S1-80363633	S2-328679242,S2-234829057,S2-10836953,S2-118323960,S2-131795106,S2-132078905,S2-153944521,S2-157404029,S2-159817452,S2-167816710,S2-189485488,S2-203491557,S2-210704840,S2-218764611,S2-234917047,S2-256301789,S2-297891330,S2-305769260,S2-349301525,S2-386421515,S2-408089531,S2-45411264,S2-476477108,S2-490590455,S2-500235007,S2-515498415,S2-519903668,S2-524362280,S2-536898444,S2-541857465,S2-569424002,S2-575914097,S2-614821783,S2-627341192,S2-656960149,S2-698997162,S2-733480582,S2-751248582,S2-751939440,S2-754957141
S1-521978308	S2-100707778,S2-152178692,S2-157223243,S2-194597960,S2-201826651,S2-252166881,S2-27111559,S2-280522383,S2-324130988,S2-324803431,S2-36123567,S2-383732371,S2-396926611,S2-442353206,S2-447491469,S2-488946413,S2-511344319,S2-518268989,S2-551295330,S2-551679176,S2-55982292,S2-614537668,S2-650336671,S2-674427212,S2-702118060,S2-716673557,S2-771811559,S2-777015027,S2-802488403,S2-821619345,S2-845614914,S2-852709574,S2-902700144,S2-958038056,S2-995601480,S2-141123004,S2-147426826,S2-157564986,S2-160637560,S2-169620416
S1-17666546	S2-10157860,S2-112327492,S2-112834662,S2-126175750,S2-135528912,S2-166470814,S2-177994544,S2-193992071,S2-198498998,S2-229886583,S2-232490044,S2-239391031,S2-258973712,S2-277181156,S2-304106936,S2-310171285,S2-315589253,S2-331190512,S2-331370136,S2-338112826,S2-372899546,S2-378019566,S2-395410864,S2-396061899,S2-40875972,S2-426287968,S2-454478078,S2-457321092,S2-463853464,S2-464992727,S2-471642227,S2-476753105,S2-489827398,S2-502382007,S2-514926620,S2-547296202,S2-557030973,S2-56156382,S2-572367141,S2-585646138
